delectable,adjective,美麗的；美妙的，愉悅的
delegate,noun,（尤指會議的）代表
deliberate,adjective,（常指壞事）有意的，故意的，蓄意的
deliberately,adverb,故意地
delicate,adjective,脆弱的；嬌嫩的
delicious,adjective,美味的；（味道或氣味）誘人的
delirium,noun,（因發燒或精神錯亂而）神智不清；語無倫次
delta,noun,三角洲
demagnetize,None,None
demobilize,verb,（尤指戰爭結束後）使退伍，使復員
democracy,noun,民主；民主思想；民主政體
demolish,verb,（尤指為利用土地而）拆除，拆毀
demolition,verb,（尤指為利用土地而）拆除，拆毀
demonstrate,verb,顯示；表明
demonstration,noun,演示，示範
denomination,noun,（某種宗教的）分支，派別
denote,verb,表示，代表
denounce,verb,（公開）譴責，痛斥
dense,adjective,濃的，濃密的；濃厚的
density,noun,（人口等的）密度
dent,noun,（物體表面上的）坑，凹陷
dental,adjective,牙的，牙齒的
dentist,noun,牙科醫生
dentistry,noun,牙科醫術；牙醫的工作
deny,verb,否認，否定
depart,verb,出發，動身，啟程
departure,noun,（人、交通工具等）離開；啟程，出發
dependable,adjective,可以信賴的，可以信任的
dependence,noun,依賴，依靠
dependent,adjective,需要供養的，需要照料的；依賴的
depict,verb,描繪，描述，描寫
deplete,verb,消耗；耗費（資源、金錢、精力等）
deposit,verb,留下；存放
depositor,noun,存款人，儲戶
depot,noun,（尤指公車的）車庫；倉庫
depreciation,noun,貶值，跌價
depredation,noun,損失；損害，破壞
depress,verb,使憂鬱，使沮喪
depressed,adjective,憂鬱的，消沉的，沮喪的
depression,noun,憂鬱，抑鬱；消沉，沮喪
deprivation,noun,缺失，缺乏，匱乏
deprive,verb,奪走，搶走，剝奪
derivative,adjective,缺乏獨創性的；模仿的
derive,verb,從…中得到，從…中獲得
desalination,noun,海水淡化
descend,verb,下降；走下；降下
descendant,noun,子孫，後代
descent,noun,血緣關係，家族關係；祖先；出身
desert,noun,沙漠，荒漠
deserted,adjective,空無一人的，空曠的，空蕩蕩的
deserve,verb,值得；應得
designate,verb,指定，選定；委派
desirable,adjective,值得擁有的；渴望獲得的，令人嚮往的
desire,verb,（尤指強烈地）渴望，希望，想要
desolate,adjective,荒涼的，荒無人煙的
desperate,adjective,非常嚴重的；非常糟糕的
desperately,adverb,非常；極其
despoil,verb,（尤指掠奪性地）破壞，洗劫
despoiler,None,None
dessert,noun,甜食，甜品
destination,noun,目的地；終點
destine,None,None
destiny,noun,前途；命運
destruction,noun,毀滅，消滅，破壞
destructive,adjective,破壞性的；有害的
detect,verb,（尤指用特殊方法）發現，察覺，看出
detectable,None,None
detective,noun,偵探
deter,verb,阻撓，阻止；威懾；使不敢
detergent,noun,洗衣粉；洗衣液；清潔劑
deteriorate,verb,惡化，變壞
determine,verb,確定，決定；影響
deterrent,noun,威懾力量；遏制因素；制止物
detest,verb,憎恨；厭惡，討厭
detriment,noun,危害，損害
detrimental,adjective,有危害的，有損害的
devastate,verb,摧毀；毀滅
devastating,adjective,毀滅性的，破壞性極大的
devastation,noun,毀滅性，極大的破壞
device,noun,裝置，器械
devious,adjective,會算計的，會耍手腕的；精心設計的
devise,verb,巧妙構思；巧妙設計；發明
devoid,adjective,缺乏，缺少
devote,phrasal verb,將…貢獻給，把…奉獻給
devotion,noun,忠誠，忠實；摯愛
devour,verb,狼吞虎嚥，吞食
diagnose,verb,診斷（病症）
diagonal,adjective,斜線的，對角線的
diagonally,None,None
diagram,noun,圖，圖解，示意圖
dialect,noun,方言，土語，地方話
dialogue,noun,對話，對白
diameter,noun,直徑
dictate,verb,命令，下（令）；決定，規定
diction,noun,發音方法
diet,noun,（日常）飲食
dietary,adjective,飲食的
dieter,noun,節食者，減肥者
dietetics,noun,營養學
dietitian,noun,飲食保健專家，營養學家，營養師
differentiate,verb,區別，分清，辨別
diffuse,verb,（使）擴散；（使）傳播；（使）散佈
diffusion,None,None
digest,verb,（使）消化
digestion,noun,消化；消化能力
digestive,adjective,消化的
dignity,noun,莊重，端莊；尊嚴
digress,verb,離題，跑題
digression,None,None
dilate,verb,（使身體的一部分）擴張，展開
dilemma,noun,左右為難，兩難境地
diligent,adjective,認真刻苦的，勤奮的，勤勞的
diligently,None,None
dilute,verb,稀釋，沖淡
dilution,None,None
dim,adjective,光線暗的，暗淡的，昏暗的
dime,noun,（美國或加拿大的）十分硬幣
dimension,noun,空間，尺寸
dimensional,suffix,維度；維數
diminish,verb,減少，減小，降低
dimly,None,None
dinosaur,noun,恐龍
dioxide,noun,二氧化物
diplomacy,noun,外交
diplomatic,adjective,外交的
disadvantage,noun,劣勢，不利因素
disagreeable,adjective,令人討厭的，使人厭惡的
disappointment,noun,失望，沮喪
disapproval,noun,反對，不贊成
disaster,noun,災難，大禍
disastrous,adjective,極其糟糕的；極為失敗的；災難性的
discard,verb,拋棄，扔掉
discern,verb,看出；辨別出；明白
discernible,adjective,能看出的；可辨別出的；能明白的
discerning,adjective,（尤指對式樣或品質）有眼光的，好眼力的
discharge,verb,允許…離開；（尤指）允許…出院；（根據法庭決議）釋放
disciple,noun,信徒，門徒，追隨者
discipline,noun,訓導；訓練；紀律；約束
disciplined,adjective,守紀律的，守規矩的；訓練有素的
discomfort,noun,不適，不安；令人不適（或不安）的事物
disconnect,verb,切斷（電、氣、水等）
discontent,noun,不滿；不滿足
discontented,None,None
discount,noun,減價，打折
discourage,verb,使洩氣，給…潑冷水，使心灰意冷
discouraging,verb,使洩氣，給…潑冷水，使心灰意冷
discourse,noun,對話；交流
discreet,adjective,審慎的，謹慎的，小心的
discrete,adjective,獨立的，各自的，單獨的
disgrace,noun,恥辱，丟臉；不光彩的行為
disguise,verb,給…化裝，給…喬裝打扮；將…偽裝起來
disgust,noun,厭惡，憎惡，反感
disgusted,adjective,反感的，厭惡的，憎惡的
disintegrate,verb,分解，分化，分裂
disinterested,adjective,客觀的；公正的；無私的
dismal,adjective,悲傷絕望的，憂鬱茫然的
dismay,noun,沮喪，灰心，失望
dismember,verb,肢解，分割…的肢體
dismiss,verb,對…不予理會，摒棄，（從頭腦中）去除
disorganize,None,None
dispatch,verb,發送；派遣
dispense,verb,分發；提供，供應
disperse,verb,（使）擴散，（使）散開，（使）分散
displace,verb,迫使…離開常居地（或原位）
displacement,noun,被迫移居他鄉
display,verb,佈置，排列，陳列
dispose,verb,使對…産生某種感覺
disposed,adjective,願意做…；很可能會去做…
disposition,noun,性格，性情
disproportionate,adjective,不成比例的；不相稱的；太大（或太小）的
dispute,noun,（尤指勞資雙方或相鄰兩國之間的）爭執，爭端，糾紛
disregard,noun,忽視，漠視，無視
disrepute,noun,失去信任；不受尊重；破壞名聲
disrespect,noun,不尊敬，無禮，失禮
disrupt,verb,打斷，中斷，擾亂
disseminate,verb,散佈，傳播，宣傳
dissenter,noun,持異議者，持不同意見者
dissertation,noun,專題論文；學位論文
dissimilar,adjective,不同的，有區別的
dissipate,verb,（使）逐漸消失；（使）逐漸浪費掉
dissipated,adjective,放蕩的，花天酒地的
dissolve,verb,（使）溶解
distance,noun,距離，路程
distant,adjective,遙遠的，遠方的
distasteful,None,None
distend,verb,（通常指腹部或身體其他部位）鼓起，隆起，凸起
distill,verb,蒸餾
distinct,adjective,顯著的，明顯的；確實的
distinction,noun,區別，差別，不同
distinctive,adjective,與眾不同的，獨特的，特別的
distinctively,None,None
distinctly,None,None
distinguish,verb,區分，分辨；使有所區別
distinguished,adjective,傑出的，突出的，卓越的
distort,verb,扭曲；使變形；歪曲
distortion,None,None
distract,verb,使分心，使轉移注意力，干擾
distress,noun,憂慮；悲傷；痛苦
distribute,verb,分發，散發；分配
distribution,noun,分發，散發；分配
district,noun,區，區域
disturb,verb,打斷；干擾
disturbance,noun,干擾，滋擾
dive,verb,（尤指頭和手臂先入水的）跳水；下潛
diver,noun,跳水運動員；潛水員
divergence,noun,差異；分歧
divergent,None,None
diverse,adjective,多種多樣的，形形色色的
diversification,None,None
diversified,verb,多樣化；差異化
diversify,verb,多樣化；差異化
diversion,noun,繞行路線
diversity,noun,多樣性，多樣化
divert,verb,使改變方向，使轉向
divide,verb,（使）分開；（使）分組
division,noun,分配；分配方法
divorce,noun,離婚
dizziness,noun,眩暈
dizzy,adjective,眩暈的，頭暈目眩的，眼花繚亂的
docile,adjective,溫和的；溫順的，馴服的；易控制的
doctrine,noun,（尤指政治或宗教的）信條，教義，學說
document,noun,（尤指正式的）文件，公文
documentary,noun,（電影或電視）紀錄片；紀實性廣播節目
documentation,noun,文件證據，證明文件
dogged,adjective,下定決心的，堅決的
dogma,noun,（尤指宗教的）教義，教條，信條
doll,noun,玩具娃娃，玩偶
dolphin,noun,海豚
domain,noun,領域，領地
domestic,adjective,本國的，國內的
domesticate,verb,馴化，馴養；人工培植
domesticated,adjective,（動物）馴化的；（植物）人工培養的
dominant,adjective,主要的；主導的；佔優勢的
dominate,verb,統治；控制
donate,verb,捐贈，捐助，捐獻
donation,noun,捐獻，捐贈，捐助
donor,noun,捐血者；器官捐贈者
dormant,adjective,蟄伏的，沉睡的，休眠的
dormitory,noun,（寄宿學校的）宿舍
dorsal,adjective,（動物）背部的，背上的，背側的
dot,noun,小圓點
doubt,noun,（尤指對好壞、真實性的）懷疑，疑慮，疑問
doubtful,adjective,懷疑的，有疑慮的；不能確定的
downtown,adjective,在市中心（的）；朝市中心（的）
draft,noun,草案；草稿；草圖
drag,verb,拖，拉，拽，牽引
dragonfly,noun,蜻蜓
drain,verb,（使）排出，（使）排放，放乾（液體）
drainage,noun,排水系統；排汙系統
drama,noun,戲劇；舞臺劇；表演
dramatic,adjective,驟然的；戲劇性的；激動人心的
dramatically,adverb,突然地；明顯地
dramatize,verb,使戲劇化；將…改編成劇本
drastic,adjective,（尤指行動）嚴厲的，猛烈的，激烈的
draw,verb,畫，繪畫
drawback,noun,缺點，弱點；不利因素
drawer,noun,抽屜
drawing,noun,繪畫；圖畫
dread,verb,對…感到恐懼；害怕；擔心
dreadful,adjective,可怕的；糟糕的；驚人的
dreadfully,adverb,非常糟糕地；惡劣地
dreary,adjective,沈悶的，單調乏味的，令人沮喪的
drift,verb,（尤指在外力作用下）飄，漂流，漂移
driftwood,noun,漂流木，浮木（在海上漂浮或被海水沖上岸的木頭）
drill,noun,鑽；鑽床；鑽機
drip,verb,（使）滴下
dripstone,None,None
drought,noun,久旱，旱災
drowsy,adjective,睡意朦朧的，半夢半醒的，似睡非睡的
drudgery,noun,辛苦乏味的工作
ductile,adjective,（金屬）可延展的，易塑的
due,adjective,預計的，預期的
dull,adjective,枯燥的，乏味的，無趣的
dumb,adjective,啞的；說不出話的
dump,verb,扔下，丟下
duplicate,verb,複製，拷貝
durable,adjective,持久的，耐久的
duration,noun,持續時間
dwarf,noun,（兒童故事裡有魔法的）小矮人
dwell,verb,居住，棲身
dweller,noun,城市／城鎮／洞穴等居民
dwelling,noun,房屋，住所，住處
dye,verb,給…染色
dynamic,adjective,思維活躍的；活潑的，充滿活力的，精力充沛的
dynamics,noun,動力
eager,adjective,熱切的，渴望的
earthenware,adjective,硬陶的；陶製的
earthquake,noun,地震
eccentric,adjective,怪異的，古怪的；異乎尋常的
eccentricity,noun,古怪；怪異；反常
eclectic,adjective,不拘一格的；相容並蓄的；博採眾長的
eclecticism,None,None
eclipse,noun,日蝕；月蝕
ecological,adjective,生態的；生態學的；環保的
ecologist,noun,生態學家
economical,adjective,經濟的；省錢的；節約的
economics,noun,經濟狀況；經濟因素；經濟學
economize,verb,節約，節省；緊縮開支
ecosystem,noun,生態系統
edentate,None,None
edge,noun,邊，邊緣
edible,adjective,（無毒而）可以吃的；適宜食用的
edifice,noun,（尤指雄偉豪華的）大廈，宏偉建築
educated,adjective,受過教育的；有知識的
education,noun,教育；受教育獲得的知識
effective,adjective,能産生預期結果的；有效的
effectiveness,None,None
efficiency,noun,效率；效能；功效
efficient,adjective,效率高的；有能力的；有效的；生效的
effort,noun,氣力；精力；努力
eggshell,noun,蛋殼
eject,verb,（用武力）驅逐，逐出，趕出
elaborate,adjective,精心計劃（或製作）的；詳盡的；複雜的
elaborately,None,None
elasticity,noun,彈性；彈力
elbow,noun,肘；（衣服的）肘部
election,noun,選舉
electromagnetic,adjective,電磁的
electron,noun,電子
elegance,None,None
elegant,adjective,高雅的；優雅的
element,noun,部分；部件；要素
elementary,adjective,基本的
elevate,verb,抬高；提高；使上升；舉起
elevation,noun,正視圖，立視圖
elevator,noun,電梯
elicit,verb,引出，探出，誘出（尤指資訊或反應）
eligible,adjective,具備條件的；有資格的；合格的
eliminate,verb,排除；消除；清除
elimination,noun,排除；消除，清除；淘汰
elite,noun,（社會）上層集團；掌權人物；出類拔萃的人，精英
elixir,noun,（通常爲液體的）萬靈藥，靈丹妙藥，長生不老藥
elliptical,adjective,橢圓（形）的
elongate,verb,（使）變長；（使）延長；（使）變得細長
eloquent,adjective,雄辯的，有說服力的
elusive,adjective,難以描述（或找到、達到、記起）的；困難的
emancipate,verb,解放；給予人們政治或社會自由權利
emancipation,noun,解放；給予人們政治或社會自由權利
embed,verb,把…牢牢嵌入（或插入、埋入）
embellish,verb,裝飾，修飾；給…錦上添花，渲染
embellishment,None,None
emblem,noun,象徵；標誌；符號；徽章
embody,verb,具體表現；體現
emboss,verb,在…表面上用浮雕圖案裝飾；（尤指）在…上壓印浮凸字體
embrace,verb,欣然接受；樂意採納
embroider,verb,刺繡；繡（花樣）
embroidery,noun,刺繡品；刺繡圖案
embryo,noun,胚，胚胎
embryonic,adjective,胚的，胚胎的
emerge,verb,出現，浮現；露出
emergence,noun,嶄露頭角
emerging,adjective,新興的，發展初期的
emigrant,noun,（移居國外的）移民
eminence,noun,顯赫；卓越；著名
eminent,adjective,顯赫的；卓越的；著名的
emission,noun,（氣體、熱量、光線等的）排放，散發，射出
emit,verb,發出，射出，散發（光、雜訊、氣味或氣體）
emotion,noun,感情，情感；情緒；激情
emotional,adjective,情緒（上）的，情感（上）的
emphasis,noun,重視；強調
emphasize,verb,強調；重視
employ,verb,僱用
employee,noun,受僱者，僱員，員工
employer,noun,僱用者，僱主
empty,adjective,空的；無人的
enactment,noun,（對事件的）再現，重現
encase,verb,把…包住；把…圍住
enclose,verb,把…圍起來；圍住，包住
enclosure,noun,圍起來的區域；圍場；圍地
encompass,verb,包含，包括（尤指很多不同事物）
encounter,noun,偶然相遇，邂逅，不期而遇
encourage,verb,刺激，激勵；促進；助長
encroach,phrasal verb,逐步侵犯（權利）；慢慢侵佔（時間）；逐漸干擾（工作）
encyclopedia,noun,百科全書；（某一學科的）專科全書，大全
endanger,verb,使處於險境；危及；危害
endangered,adjective,瀕危鳥類／植物／物種
endeavor,verb,努力；奮力
endless,adjective,無休止的；無窮盡的
endlessly,None,None
endow,verb,向（院校、醫院等）捐款，捐贈，資助
endowment,noun,（給院校、醫院等的）捐款，捐贈，資助
endurance,noun,忍耐力，耐受力
endure,verb,忍耐；忍受
enduring,adjective,持久的；持續的
energetic,adjective,精力充沛的；充滿活力的
engaging,adjective,令人愉快的；有吸引力的；迷人的
engrave,verb,在（金屬、石頭等）上雕刻（字、圖案等）
engraving,noun,雕刻（術）；雕刻工作
engulf,verb,包圍；吞沒；淹沒
enhance,verb,提高；增加；增強；增進
enlightenment,noun,領悟；啓發；開導
enormous,adjective,極大的；巨大的；龐大的
enrage,verb,使非常憤怒；激怒；觸怒
enrich,verb,使豐富，使富含；充實
ensemble,noun,全體，整體；劇團；（尤指）樂團
entanglement,noun,糾纏；糾葛；牽連
enterprise,noun,組織；（尤指）公司，企業；（尤指營利性的、艱巨而重大的）計劃，事業
enterprising,adjective,有開創能力的，富於創業精神的，有進取心的，有魄力的
entertain,verb,使有興趣；使快樂
entertainer,noun,（以唱歌、講笑話等娛悅大眾的）表演者，藝人
entertainment,noun,娛樂，娛樂節目；娛樂表演
enthusiasm,noun,巨大興趣；熱情；熱忱；熱心
enthusiastically,None,None
entitle,verb,給予權利；使符合資格
entitled,verb,給予權利；使符合資格
entity,noun,實體；獨立存在體
entrenched,adjective,牢固確立的；根深柢固的；積重難返的
entrepreneur,noun,（尤指涉及風險的）企業家，創業者
entry,noun,進入；加入，參加
envelop,verb,覆蓋；包住；圍繞；籠罩
envision,verb,設想；展望，預計
enzyme,noun,酶
ephemeral,adjective,短暫的，極短的；轉瞬即逝的
epic,noun,（通常指描寫歷史題材的）長篇敍事式電影（或書籍）；史詩
epidemic,noun,（疾病的）流行，傳染
epidermis,noun,表皮
episode,noun,事件；（相關的）一連串事件；一段經歷
epoch,noun,（尤指出現新進步和大變革的）時代，紀元，時期
equal,adjective,（數量、大小）相同的，相等的
equality,noun,（社會地位、待遇上的）平等；均等
equestrian,adjective,騎馬的；騎術的
equilibrium,noun,平衡；均衡
equipment,noun,設備；器材；用具
equitable,adjective,公平合理的；公正的
equivalent,adjective,等值的；相等的；等同的
eradicate,verb,根除；消滅；杜絕
erect,verb,建立；建造
erode,verb,侵蝕；腐蝕；磨損
erosion,noun,侵蝕；腐蝕；磨損
erratic,adjective,（動作、行爲等）不規則的，不確定的，無計劃的
erratically,None,None
erupt,verb,（火山）爆發，噴發
eruption,None,None
escalate,verb,（使）增強；（使）擴大；（使）加劇；（使）惡化
escalator,noun,自動手扶梯，電梯
escape,verb,逃走，逃脫，逃離；逃避，避開
escapist,None,None
essay,noun,（尤指學生寫的作爲課程作業的）短文；論說文；小品文，散文
essential,adjective,必要的，必不可少的
estate,noun,（位於鄉村的）大片私有土地，莊園，種植園
estimate,verb,估計；估算；估價
eternal,adjective,永遠的，永恆的；長期的
ethically,None,None
ethics,noun,行爲準則，倫理；（尤指）道德體系，道德規範
ethnic,adjective,民族的；種族的
etiquette,noun,禮儀，禮節；規範，規矩
evaluate,verb,評估，評價；估值
evaporate,verb,（尤指透過加熱）（使）揮發，蒸發
evaporation,None,None
eventful,adjective,多趣事的；充滿大事的
eventual,adjective,最終的，最後的（尤指在付出很大努力或出現很多問題後形成的最終結果）
eventually,adverb,最終，終於
evergreen,adjective,（植物）常青的，常綠的
everlasting,adjective,永久的；永恆的
evidence,noun,證據；證明
evident,adjective,顯然易見的；明白的，明顯的
eviscerate,verb,切除…的內臟；移去…的內部器官
evoke,verb,引起，喚起（記憶或感情）
evolution,noun,演化；進化
evolutionary,adjective,進化的
evolve,verb,（使）逐步發展；（使）逐步演變；（使）逐漸形成；（使）進化
exact,adjective,精確的；確切的；正確的
exacting,adjective,需付出極大努力的；要求小心仔細的；要求嚴格的
exaggerate,verb,誇張；誇大；對…言過其實
exaggeration,noun,誇張；誇大；言過其實
exalted,adjective,重要的，顯赫的（地位）
excavate,verb,發掘；挖出
excavation,None,None
exceed,verb,超過，超出（數量）；超越（規定的範圍）
excel,verb,擅長，善於；突出
excellent,adjective,卓越的；優秀的；傑出的；極好的
exception,noun,除外的人；例外的事物
exceptional,adjective,（尤指在技能、才智、品質等方面）卓越的，傑出的，不同凡響的
exceptionally,None,None
excess,noun,過分；過量；過度
excessive,adjective,過分的；過度的；過多的
exchange,noun,交換；互換；交流
excite,verb,激發（情感）；使激動；使興奮
excitement,noun,激動，興奮；令人興奮的事情
exciting,adjective,令人興奮的；使人激動的；刺激的
exclaim,verb,（因吃驚、害怕、喜悅等）呼喊，驚叫
exclude,verb,阻止…進入；把…排斥在外
exclusion,noun,排斥；排除在外
exclusive,adjective,專用的，專有的；獨有的，獨佔的
exclusively,adverb,僅僅；專門；單獨
excursion,noun,（常指結伴同行的）遠足，短程旅行
excuse,verb,原諒；寬恕
execute,verb,（依法）處決，處死
execution,noun,（依法進行的）處決，處死
executive,noun,（尤指商業機構中的）行政主管，經理
exemplary,adjective,優異的；值得仿傚的；（可作）楷模的
exemplify,verb,作為…的典範（或範例、典型、榜樣等）；舉例說明
exempt,verb,免除，豁免（責任、付款等）
exemption,None,None
exert,verb,運用；行使（權威、權力等）；施加（影響等）
exertion,noun,盡力；努力；費力
exhale,verb,呼出，吐出（肺中的空氣），呼氣
exhaust,verb,使筋疲力竭；使疲憊不堪
exhausted,adjective,極其疲憊的；精疲力竭的
exhausting,adjective,使人筋疲力竭的；使人疲憊不堪的
exhibit,verb,展出，展覽；展示
exhibition,noun,展覽（會）；表現，顯示
exhilarate,verb,使高興；使興奮；使激動萬分
exhilarating,adjective,令人極度興奮的；使人興高采烈的
exit,noun,（建築物或大型交通工具的）出口，安全門；（尤指演員）退場
exorbitant,adjective,（價格、要求等）過分的，過高的，離譜的
exotic,adjective,異國風情的，外國情調的；奇異的
expand,verb,（使）（尺寸、數量或重要性）擴大，增加；（使）膨脹
expanse,noun,（陸地、水面或天空的）廣闊區域
expansion,noun,（尺寸、數量或重要性的）擴大，增加，擴展
expedition,noun,遠征；探險，考察
expel,verb,驅逐；除名；開除
expenditure,noun,（政府或個人的）全部開支，花費
expertise,noun,專門技能（知識）；專長
expire,verb,到期，期滿；結束
explicit,adjective,清楚明白的；明確的；不含糊的
explode,verb,（使）爆炸，（使）爆破
exploit,verb,利用；開發；發揮
exploitation,noun,開發利用
exploration,noun,探測；勘查；探索；研究
explore,verb,探測；勘查；探索；研究
explorer,noun,勘探者；考察者；探險者
explosive,adjective,易爆炸的；會爆炸的；可能引起爆炸的
exponential,adjective,（增長率）越來越快的，呈指數階（增長）的
exposition,noun,清楚詳盡的解釋；詳細闡述
exposure,noun,接觸；面臨；遭受
expressive,adjective,富於表情的；有表現力的
expressly,adverb,明顯地；明確地
extend,verb,擴大；擴展；使增加長度
extended,adjective,延伸的；長的；延長的
extension,noun,伸展；延伸
extensive,adjective,廣闊的，大面積的；覆蓋範圍廣的
exterior,adjective,外面的；外表的；外來的
exterminate,verb,根除；滅絕；消滅
external,adjective,外面的；外表的；來自外部的
extinct,adjective,滅絕的；絕種的；消失的
extinction,noun,滅絕；絕種
extol,verb,讚揚；讚頌；讚美
extract,verb,取出；拔出；提取
extraordinary,adjective,非凡的；特別的；意想不到的；令人驚奇的
extremity,noun,末端，盡頭；（尤指）離中心最遠之處
exuberant,adjective,（尤指人或其行為）精力充沛的，熱情洋溢的，興高采烈的
eyewitness,noun,目擊者；見證人
fabric,noun,布；織物
fabricate,verb,捏造，虛構；偽造
facade,noun,（尤指大型建築物或外型美觀的建築物的）正面
face,noun,臉，面孔
facelift,noun,面部拉皮手術；除皺整容手術
facet,noun,（問題、形勢等的）方面，部分
facilitate,verb,促進；促使；使便利
facilitation,None,None
facility,noun,（尤指包含多個建築物，有特定用途的）場所
facsimile,noun,（尤指文件的）摹本，複製本
faction,noun,（大團體中的）派別，派系，小集團
factor,noun,因素；要素
factual,adjective,事實的；真實的
faculty,noun,官能，機能
fade,verb,（使）褪色；（使）變暗；（使）衰弱
faint,adjective,微弱的；不清晰的；微小的
fairly,adverb,相當地；一定程度地
faithful,adjective,忠誠的；忠實的
faithfulness,noun,忠誠，忠實
fake,noun,贗品；假貨
falcon,noun,隼，鷹隼；獵鷹
falconer,noun,養獵鷹者；訓練獵鷹者
famine,noun,饑荒；饑荒時期
fanatic,noun,入迷者
fanatical,adjective,著迷的
fanaticism,None,None
fanciful,adjective,空想的；想像的
fancy,verb,想要；想做
fantastic,adjective,極好的
fantasy,noun,幻想；想像
farce,noun,滑稽戲，鬧劇，笑劇
fascinate,verb,深深吸引；迷住
fascinating,adjective,極有趣的；吸引人的
fascination,noun,入迷；著迷
fashion,noun,（尤指服裝、髮型、妝容的）流行款式，時興式樣
fashionable,adjective,流行的；時髦的；時尚的
fasten,verb,扣緊；繫牢；紮好；關緊
fatal,adjective,致命的
fateful,adjective,對未來有重大（負面）影響的
fatigue,noun,疲憊，勞累
faucet,noun,（水）龍頭，閥門
fault,noun,過錯，過失；責任
fauna,noun,（某一地區的）動物群
favorable,adjective,（favourable的美式拼寫）
favored,noun,支持；贊同
feasible,adjective,可行的；行得通的；做得到的
feat,noun,技藝；功績；業績；英勇事蹟
feeble,adjective,虛弱的；衰弱的，無力的
feed,verb,給（人、團體或動物）提供食物；餵養
feeder,adjective,匯入主幹的，融入主流的
feminism,noun,女權主義；女權運動
feminist,noun,女權主義者；女權運動者
fencing,noun,柵欄；籬笆；圍欄；築柵欄用的材料
fender,noun,壁爐圍欄
ferment,verb,（使）發酵
fermentation,None,None
ferry,noun,（尤指定期的）渡船，渡輪
fertile,adjective,肥沃的；富饒的
fertilize,verb,施肥
fertilizer,noun,肥料
fervor,noun,熱情；熱誠；熱烈
festival,noun,節日；節期
festive,adjective,節日的；喜慶的；歡樂的
feud,noun,夙怨；世仇；長期爭鬥
feverish,adjective,發燒的，發熱的
fiber,noun,（fibre的美式拼寫）
fiction,noun,小說
fictional,adjective,想像的；虛構的
fidelity,noun,（尤指對性伴侶的）忠誠，忠實，忠貞
fierce,adjective,猛烈的；激烈的；駭人的
figurehead,noun,有名無實的領導人；傀儡
file,noun,（尤指辦公室的）文件箱，文件夾，卷宗
filter,noun,濾器；過濾器
finance,noun,資金；財務管理；財政；金融
financial,adjective,財務的；財政的；金融的
financing,noun,資金；財務管理；財政；金融
finch,noun,雀科鳴鳥
finesse,noun,（高超的）技藝，技巧
fingertip,noun,指尖
fir,noun,冷杉，樅
fireproof,adjective,耐火的；防火的
firm,adjective,結實的；堅固的
fishy,adjective,可疑的；虛假的
fitness,noun,健壯，健康
fittingly,None,None
fixed,adjective,確定的；固定的；不能變的
fixture,noun,（房屋內的）固定裝置
flabby,adjective,鬆弛的；肥胖的
flag,noun,旗，旗幟
flair,noun,天賦，天資，天分
flake,noun,小薄片；（尤指）碎片
flamboyant,adjective,炫耀的；賣弄的
flare,verb,（短暫地）旺燒；（搖曳著）燃燒
flash,verb,（使）閃耀，（使）閃光
flashlight,noun,手電筒
flavor,noun,（flavour的美式拼寫）
flavoring,noun,（flavouring的美式拼寫）
flaw,noun,錯誤；缺點；缺陷，瑕疵
flea,noun,蚤，跳蚤
fleeting,adjective,短暫的；迅速的
flexibility,None,None
flexible,adjective,可變動的；靈活的；可變通的
flickering,verb,搖曳；閃爍
flint,noun,（一塊）燧石，火石
float,verb,漂浮
flock,noun,羊群；鳥群；人群
floodplain,noun,洪泛區，澇原，漫灘
flora,noun,（某一地點或時期的）植物群
floral,adjective,用花製作的；飾以花卉圖案的
flounder,verb,困難重重；艱苦掙扎；不知所措
flourish,verb,茁壯成長；繁榮；蓬勃發展
fluctuate,verb,（尤指持續）波動，起伏不定
fluctuation,None,None
fluent,adjective,（指人說某種語言）流利的
fluffy,adjective,毛茸茸的；覆有絨毛的
fluorescent,adjective,螢光的，發燭光的
flux,noun,不斷的變動，不停的變化
flyspeck,None,None
foe,noun,敵人
fog,noun,霧
fogged,noun,霧
foggy,adjective,有霧的
foghorn,noun,（警告霧中行駛船隻的）霧角，霧喇叭
fold,verb,折疊，對折（尤指紙或布）；可折疊，可對折
folding,adjective,（椅、床、自行車等）折疊式的，可折疊的
foliage,noun,葉子；樹葉；枝葉
folklore,noun,民間傳說；民俗
folly,noun,愚蠢；愚蠢的行為（或念頭等）
foment,verb,挑起，激起，煽動（事端）
foolish,adjective,愚蠢的，傻的
footnote,noun,註腳
footpath,noun,（尤指鄉間的）人行小徑
forage,verb,搜尋；（尤指）覓食
foray,noun,初次嘗試
forbid,verb,（尤指官方）禁止，不許，阻止，妨礙
forbidding,adjective,冷峻的；令人生畏的；令人討厭的；險惡的
ford,noun,（可涉過或駛過的）河流淺水處
forebear,noun,祖先，祖宗
forecast,noun,（尤指對特定形勢或天氣的）預測，預報
forefather,None,None
forefront,noun,最顯要的位置；最重要的地位
foremost,adjective,最重要的；最佳的；領先的
forerunner,noun,先驅，先行者；預兆，前兆
foresee,verb,預見；預知；預料
foreshadow,verb,是…的預兆，預示
foresight,noun,深謀遠慮；先見之明；遠見卓識
forestall,verb,預先阻止；先發制人
foretell,verb,預言
forge,verb,偽造；假冒
formal,adjective,公開的；正式的
formalized,verb,使成為正式；使有固定體系；使定形
